SJEDNICA,STATUS,RBr,AKT,POSTUPAK,PZ_PZE,PREDLAGATELJI_CE
1,IZGLASANI,19,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU PREDSJEDNIKA, POTPREDSJEDNIKA I ČLANOVA ODBORA ZA RAD, MIROVINSKI SUSTAV I SOCIJALNO PARTNERSTVO HRVATSKOGA SABORA",,,
1,IZGLASANI,23,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU PREDSJEDNIKA, POTPREDSJEDNIKA I ČLANOVA ODBORA ZA RATNE VETERANE HRVATSKOGA SABORA",,,
1,IZGLASANI,11,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU PREDSJEDNIKA, POTPREDSJEDNIKA I ČLANOVA ODBORA ZA VANJSKU POLITIKU HRVATSKOGA SABORA",,,
1,IZGLASANI,25,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU PREDSJEDNIKA, POTPREDSJEDNIKA I ČLANOVA ODBORA ZA ZAŠTITU OKOLIŠA I PRIRODE HRVATSKOGA SABORA",,,
1,IZGLASANI,40,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU VODITELJA, ČLANA I ZAMJENIKA ČLANA IZASLANSTVA HRVATSKOGA SABORA U PARLAMENTARNOJ SKUPŠTINI ORGANIZACIJE ZA EUROPSKU SIGURNOST I SURADNJU",,,
1,IZGLASANI,18,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU ČLANA I IZBORU ČLANOVA ODBORA ZA PRAVOSUĐE HRVATSKOGA SABORA",,,
1,IZGLASANI,50,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU ČLANA I IZBORU POTPREDSJEDNIKA I IZBORU ČLANA ODBORA ZA PREDSTAVKE I PRITUŽBE HRVATSKOGA SABORA",,,
1,IZGLASANI,30,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU ČLANICE I IZBORU ČLANA ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE HRVATSKOGA SABORA",,,
1,IZGLASANI,9,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU ČLANOVA, IZBORU ČLANOVA I PRESTANKU MANDATA ČLANA ODBORA ZA ZAKONODAVSTVO HRVATSKOGA SABORA",,,
1,IZGLASANI,36,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU ČLANA MANDATNO-IMUNITETNOG POVJERENSTVA HRVATSKOGA SABORA",,,
1,IZGLASANI,51,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU ČLANA ODBORA ZA LOKALNU I PODRUČNU (REGIONALNU) SAMOUPRAVU HRVATSKOGA SABORA",,,
1,IZGLASANI,46,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU ČLANA ODBORA ZA ZAKONODAVSTVO HRVATSKOGA SABORA",,,
1,IZGLASANI,35,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU POTPREDSJEDNIKA I IZBORU ČLANA ODBORA ZA LOKALNU I PODRUČNU (REGIONALNU) SAMOUPRAVU HRVATSKOGA SABORA",,,
1,IZGLASANI,8,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU PREDSJEDNIKA, RAZRJEŠENJU ČLANA I IZBORU ČLANOVA ODBORA ZA USTAV, POSLOVNIK I POLITIČKI SUSTAV HRVATSKOGA SABORA",,,
1,IZGLASANI,14,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU, IZBORU ČLANOVA I PRESTANKU MANDATA ČLANA ODBORA ZA FINANCIJE I DRŽAVNI PRORAČUN HRVATSKOGA SABORA",,,
1,IZGLASANI,21,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVEO IZBORU PREDSJEDNICE, POTPREDSJEDNIKA I ČLANOVA ODBORA ZA OBITELJ, MLADE I SPORT HRVATSKOGA SABORA",,,
1,IZGLASANI,47,"PRIJEDLOG ODLUKEO DBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU ČLANA ODBORA ZA GOSPODARSTVO HRVATSKOGA SABORA",,,
1,IZGLASANI,6,PRIJEDLOG OPĆEG POREZNOG ZAKONA,prvo čitanje,P.Z. 24,
1,NERASPRAVLJENI,3,PRIJEDLOG POLUGODIŠNJEG IZVJEŠTAJA O IZVRŠENJU DRŽAVNOG PRORAČUNA REPUBLIKE HRVATSKE ZA PRVO POLUGODIŠTE 2016. GODINE I PRIJEDLOG POLUGODIŠNJEG IZVJEŠTAJA O PRIMJENI FISKALNIH PRAVILA ZA PRVO POLUGODIŠTE 2016. GODINE;,,,
1,NERASPRAVLJENI,3,PRIJEDLOG POSLOVNIKA O IZMJENAMA POSLOVNIKA HRVATSKOGA SABORA,,,"Odbor za Ustav, Poslovnik i politički sustav;"
1,IZGLASANI,3,"PRIJEDLOG ZA ISKAZIVANJE POVJERENJA dr. sc. GORANU MARIĆU, ZA OBAVLJANJE DUŽNOSTI MINISTRA DRŽAVNE IMOVINE.",,,
1,IZGLASANI,2,"PRIJEDLOG ZA ISKAZIVANJE POVJERENJA dr. sc. MARTINI DALIĆ, POTPREDSJEDNICI VLADE REPUBLIKE HRVATSKE, I ZA OBAVLJANJE DUŽNOSTI MINISTRICE GOSPODARSTVA, PODUZETNIŠTVA I OBRTA;",,,
1,IZGLASANI,1,PRIJEDLOG ZAKONA O ADMINISTRATIVNOJ SURADNJI U PODRUČJU POREZA,prvo čitanje,P.Z.E. 26,
1,IZGLASANI,2,PRIJEDLOG ZAKONA O DOPUNAMA ZAKONA O HRVATSKOJ RADIOTELEVIZIJI,prvo čitanje,P.Z. 10,Klub zastupnika Mosta nezavisnih lista;
1,IZGLASANI,4,PRIJEDLOG ZAKONA O DOPUNAMA ZAKONA O LOKALNIM IZBORIMA,prvo čitanje,P.Z. 8,Klub zastupnika Mosta nezavisnih lista;
1,IZGLASANI,6,PRIJEDLOG ZAKONA O DOPUNI ZAKONA O PRAVIMA I DUŽNOSTIMA ZASTUPNIKA U HRVATSKOM SABORU,prvo čitanje,P.Z. 7,Klub zastupnika Mosta nezavisnih lista;
1,IZGLASANI,4,PRIJEDLOG ZAKONA O IZMJENAMA ZAKONA O OBVEZAMA I PRAVIMA DRŽAVNIH DUŽNOSNIKA S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 4,zastupnici Hrvatskoga sabora;
1,IZGLASANI,5,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA OVRŠNOG ZAKONA,prvo čitanje,P.Z. 6,Klub zastupnika Mosta nezavisnih lista;
1,IZGLASANI,13,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O CARINSKOJ SLUŽBI,prvo čitanje,P.Z. 21,
1,IZGLASANI,11,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O DOPRINOSIMA,prvo čitanje,P.Z. 19,
1,IZGLASANI,9,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O FISKALIZACIJI U PROMETU GOTOVINOM,prvo čitanje,P.Z. 25,
1,NERASPRAVLJENI,1,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O LOKALNIM IZBORIMA,prvo čitanje,P.Z. 12,Klub zastupnika HNS-a i HSU-a
1,IZGLASANI,5,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O POREZNOM SAVJETNIŠTVU,prvo čitanje,P.Z.E. 30,
1,IZGLASANI,7,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O POREZU NA DOBIT,prvo čitanje,P.Z. 18,
1,IZGLASANI,3,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O POREZU NA DODANU VRIJEDNOST,prvo čitanje,P.Z.E. 28,
1,IZGLASANI,15,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O POSEBNOM POREZU NA MOTORNA VOZILA,prvo čitanje,P.Z. 20,
1,IZGLASANI,2,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O SUSTAVU DRŽAVNE UPRAVE S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 2,zastupnici Hrvatskoga sabora;
1,IZGLASANI,2,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O TROŠARINAMA,prvo čitanje,P.Z.E. 27,
1,IZGLASANI,1,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O USTROJSTVU I DJELOKRUGU MINISTARSTAVA I DRUGIH SREDIŠNJIH TIJELA DRŽAVNE UPRAVE S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 13,
1,IZGLASANI,3,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O VLADI REPUBLIKE HRVATSKE S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 3,zastupnici Hrvatskoga sabora;
1,IZGLASANI,3,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNI ZAKONA O IZBORIMA ZASTUPNIKA U HRVATSKI SABOR,prvo čitanje,P.Z. 11,Klub zastupnika Mosta nezavisnih lista ;
1,NERASPRAVLJENI,2,PRIJEDLOG ZAKONA O IZMJENAMA ZAKONA O FINANCIRANJU JEDINICA LOKALNE I PODRUČNE (REGIONALNE) SAMOUPRAVE,prvo čitanje,P.Z. 15,Klub zastupnika Mosta nezavisnih lista
1,IZGLASANI,2,PRIJEDLOG ZAKONA O IZMJENAMA ZAKONA O SUSTAVU DRŽAVNE UPRAVE S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 14,
1,IZGLASANI,7,PRIJEDLOG ZAKONA O IZMJENI I DOPUNAMA ZAKONA O HRVATSKOJ NARODNOJ BANCI,prvo čitanje,P.Z. 9,Klub zastupnika Mosta nezavisnih lista;
1,IZGLASANI,1,PRIJEDLOG ZAKONA O IZMJENI ZAKONA O FINANCIRANJU POLITIČKIH AKTIVNOSTI I IZBORNE PROMIDŽBE S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 5,Klub zastupnika Mosta nezavisnih lista i Klub zastupnika HDZ
1,IZGLASANI,12,PRIJEDLOG ZAKONA O LOKALNIM POREZIMA,prvo čitanje,P.Z. 17,
1,IZGLASANI,10,PRIJEDLOG ZAKONA O POREZNOJ UPRAVI,prvo čitanje,P.Z. 22,
1,IZGLASANI,8,PRIJEDLOG ZAKONA O POREZU NA DOHODAK,prvo čitanje,P.Z. 23,
1,IZGLASANI,14,PRIJEDLOG ZAKONA O POREZU NA PROMET NEKRETNINA,prvo čitanje,P.Z. 16,
1,NERASPRAVLJENI,1,"PRIJEDLOG ZAKONA O POTVRĐIVANJU PROTOKOLA UZ SJEVERNOATLANTSKI UGOVOR O PRISTUPANJU CRNE GORE, S KONAČNIM PRIJEDLOGOM ZAKONA",hitni postupak,P.Z. 31,
1,IZGLASANI,4,PRIJEDLOG ZAKONA O UPRAVNIM PRISTOJBAMA,prvo čitanje,P.Z.E. 29,
1,IZGLASANI,1,PRIJEDLOG ZAKONA O USTROJSTVU I DJELOKRUGU MINISTARSTAVA I DRUGIH SREDIŠNJIH TIJELA DRŽAVNE UPRAVE,hitni postupak,P.Z. 1,zastupnici Hrvatskoga sabora;
1,NERASPRAVLJENI,12,PROGRAMSKO I FINANCIJSKO IZVJEŠĆE HRVATSKOG OLIMPIJSKOG ODBORA ZA 2015. GODINU,,,Hrvatski olimpijski odbor;
2,NERASPRAVLJENI,19,GODIŠNJE IZVJEŠĆE FINANCIJSKE AGENCIJE ZA 2015. GODINU,,,Financijska agencija;
2,NERASPRAVLJENI,13,"GODIŠNJE IZVJEŠĆE HRVATSKE AGENCIJE ZA MALO GOSPODARSTVO, INOVACIJE I INVESTICIJE (HAMAG-BICRO) ZA 2015. GODINU",,,"Hrvatska agencija za malo gospodarstvo, inovacije i investicije;"
2,NERASPRAVLJENI,14,GODIŠNJE IZVJEŠĆE HRVATSKE AGENCIJE ZA NADZOR FINANCIJSKIH USLUGA ZA 2015. GODINU,,,Hrvatska agencija za nadzor financijskih usluga;
2,NERASPRAVLJENI,1,GODIŠNJE IZVJEŠĆE HRVATSKE ZAKLADE ZA ZNANOST ZA 2015. GODINU,,,Hrvatska zaklada za znanost;
2,NERASPRAVLJENI,2,GODIŠNJE IZVJEŠĆE O RADU AGENCIJE ZA ZAŠTITU TRŽIŠNOG NATJECANJA ZA 2015. GODINU,,,Agencija za zaštitu tržišnog natjecanja;
2,IZGLASANI,15,GODIŠNJE IZVJEŠĆE O RADU DRŽAVNE KOMISIJE ZA KONTROLU POSTUPAKA JAVNE NABAVE ZA 2015. GODINU,,,
2,NERASPRAVLJENI,10,GODIŠNJE IZVJEŠĆE O RADU DRŽAVNOG ODVJETNIŠTVA ZA 2015. GODINU,,,Državno odvjetništvo Republike Hrvatske;
2,NERASPRAVLJENI,9,GODIŠNJE IZVJEŠĆE O RADU HRVATSKE REGULATORNE AGENCIJE ZA MREŽNE DJELATNOSTI ZA 2015. GODINU,,,Hrvatska regulatorna agencija za mrežne djelatnosti;
2,NERASPRAVLJENI,20,GODIŠNJE IZVJEŠĆE O RADU NADZORNOG ODBORA HRT-a ZA RAZDOBLJE 1. SIJEČNJA 2015. DO 31. PROSINCA 2015.,,,Nadzorni odbor Hrvatske radiotelevizije;
2,NERASPRAVLJENI,17,GODIŠNJE IZVJEŠĆE O RADU UPRAVNOG VIJEĆA HINE ZA 2014. GODINU,,,Hrvatska izvještajna novinska agencija;
2,NERASPRAVLJENI,3,GODIŠNJI IZVJEŠTAJ O RADU NACIONALNE ZAKLADE ZA RAZVOJ CIVILNOGA DRUŠTVA ZA 2015. GODINU,,,Upravni odbor Nacionalne zaklade za razvoj civilnoga društva;
2,IZGLASANI,4,IZVJEŠĆE MANDATNO-IMUNITETNOG POVJERENSTVA O ZAHTJEVU ZA MIROVANJE ZASTUPNIČKOG MANDATA ZASTUPNIKA DAMIRA JELIĆA I POČETKU OBNAŠANJA ZASTUPNIČKE DUŽNOSTI ZAMJENIKA ZASTUPNIKA TOMISLAVA LIPOŠĆAKA,,,
2,IZGLASANI,6,"IZVJEŠĆE MANDATNO-IMUNITETNOG POVJERENSTVA O ZAHTJEVU ZA DAVANJE ODOBRENJA ZA POKRETANJE KAZNENOG POSTUPKA PROTIV IVANA PERNARA, ZASTUPNIKA U HRVATSKOM SABORU",,,
2,IZGLASANI,3,"IZVJEŠĆE MANDATNO-IMUNITETNOG POVJERENSTVA O ZAHTJEVU ZA DAVANJE ODOBRENJA ZA VOĐENJE KAZNENOG POSTUPKA PROTIV DAVORA ROMIĆA, ZASTUPNIKA U HRVATSKOM SABORU",,,
2,IZGLASANI,2,"IZVJEŠĆE MANDATNO-IMUNITETNOG POVJERENSTVA O ZAHTJEVU ZA DAVANJE ODOBRENJA ZA VOĐENJE KAZNENOG POSTUPKA PROTIV IVANA PERNARA, ZASTUPNIKA U HRVATSKOM SABORU",,,
2,IZGLASANI,5,"IZVJEŠĆE MANDATNO-IMUNITETNOG POVJERENSTVA O ZAHTJEVU ZA DAVANJE ODOBRENJA ZA VOĐENJE KAZNENOG POSTUPKA PROTIV IVANA PERNARA, ZASTUPNIKA U HRVATSKOM SABORU",,,
2,IZGLASANI,3,IZVJEŠĆE O OBAVLJENOJ REVIZIJI GODIŠNJEG IZVJEŠTAJA O IZVRŠENJU DRŽAVNOG PRORAČUNA REPUBLIKE HRVATSKE ZA 2015. GODINU,,,
2,NERASPRAVLJENI,3,IZVJEŠĆE O OBAVLJENOJ REVIZIJI UČINKOVITOSTI RADA NADZORNIH ODBORA TRGOVAČKIH DRUŠTAVA U VLASNIŠTVU JEDINICA LOKALNE I PODRUČNE (REGIONALNE) SAMOUPRAVE,,,Državni ured za reviziju;
2,NERASPRAVLJENI,4,IZVJEŠĆE O POSLOVANJU FONDA HRVATSKIH BRANITELJA IZ DOMOVINSKOG RATA I ČLANOVA NJIHOVIH OBITELJI ZA 2015. GODINU,,,Fond hrvatskih branitelja iz Domovinskog rata i članova njihovih obitelji
2,NERASPRAVLJENI,16,IZVJEŠĆE O POSLOVANJU HRVATSKE RADIOTELEVIZIJE ZA 2014. GODINU,,,Glavni ravnatelj Hrvatske radiotelevizije;
2,NERASPRAVLJENI,5,IZVJEŠĆE O RADU AGENCIJE ZA ZAŠTITU OSOBNIH PODATAKA ZA 2015. GODINU,,,Agencija za zaštitu osobnih podataka;
2,IZGLASANI,14,IZVJEŠĆE O RADU HRVATSKE AKADEMIJE ZNANOSTI I UMJETNOSTI U 2015. GODINI,,,
2,NERASPRAVLJENI,12,IZVJEŠĆE O RADU HRVATSKE ENERGETSKE REGULATORNE AGENCIJE ZA 2015. GODINU I IZVJEŠĆE O OSTVARENJU PRORAČUNA HRVATSKE ENERGETSKE REGULATORNE AGENCIJE ZA 2015. GODINU,,,Hrvatska energetska regulatorna agencija;
2,IZGLASANI,17,IZVJEŠĆE O RADU HRVATSKOG MEMORIJALNO-DOKUMENTACIJSKOG CENTRA DOMOVINSKOG RATA ZA 2015. GODINU,,,
2,POVUČEN,2,IZVJEŠĆE O RADU I POSLOVANJU HRVATSKOG ZAVODA ZA MIROVINSKO OSIGURANJE ZA 2015. GODINU,,,Hrvatski zavod za mirovinsko osiguranje;
2,NERASPRAVLJENI,22,IZVJEŠĆE O RADU NACIONALNOG VIJEĆA ZA RAZVOJ LJUDSKIH POTENCIJALA ZA 2015. GODINU,,,Nacionalno vijeće za razvoj ljudskih potencijala;
2,NERASPRAVLJENI,21,IZVJEŠĆE O RADU PROGRAMSKOG VIJEĆA HRT-a I O PROVEDBI PROGRAMSKIH NAČELA I OBVEZA HRT-a UTVRĐENIH ZAKONOM O HRT-u I UGOVOROM IZMEĐU HRVATSKE RADIOTELEVIZIJE I VLADE REPUBLIKE HRVATSKE ZA RAZDOBLJE OD 1. SIJEČNJA 2015. DO 31. PROSINCA 2015. GODINE,,,Programsko vijeće Hrvatske radiotelevizije;
2,NERASPRAVLJENI,15,IZVJEŠĆE O RADU UPRAVNOG VIJEĆA HINE ZA 2015. GODINU,,,Upravno vijeće Hine;
2,NERASPRAVLJENI,18,IZVJEŠĆE O RADU VIJEĆA ZA ELEKTRONIČKE MEDIJE I AGENCIJE ZA ELEKTRONIČKE MEDIJE ZA 2014. GODINU,,,Agencija za elektroničke medije;
2,NERASPRAVLJENI,11,IZVJEŠĆE PREDSJEDNIKA VRHOVNOG SUDA REPUBLIKE HRVATSKE O STANJU SUDBENE VLASTI ZA 2015. GODINU,,,predsjednik Vrhovnog suda Republike Hrvatske;
2,IZGLASANI,8,KONAČNI PRIJEDLOG OPĆEG POREZNOG ZAKONA,drugo čitanje,P.Z. 24,
2,IZGLASANI,3,KONAČNI PRIJEDLOG ZAKONA O ADMINISTRATIVNOJ SURADNJI U PODRUČJU POREZA,drugo čitanje,P.Z.E. 26,
2,IZGLASANI,13,KONAČNI PRIJEDLOG ZAKONA O DOPUNAMA ZAKONA O LOKALNIM IZBORIMA,drugo čitanje,P.Z. 8,Klub zastupnika Mosta nezavisnih lista.
2,IZGLASANI,15,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O CARINSKOJ SLUŽBI,drugo čitanje,P.Z. 21,
2,IZGLASANI,13,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O DOPRINOSIMA,drugo čitanje,P.Z. 19,
2,IZGLASANI,11,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O FISKALIZACIJI U PROMETU GOTOVINOM,drugo čitanje,P.Z. 25,
2,IZGLASANI,7,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O POREZNOM SAVJETNIŠTVU,,P.Z.E. 30,
2,IZGLASANI,9,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O POREZU NA DOBIT,drugo čitanje,P.Z. 18,
2,IZGLASANI,5,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O POREZU NA DODANU VRIJEDNOST,drugo čitanje,P.Z.E. 28,
2,IZGLASANI,17,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O POSEBNOM POREZU NA MOTORNA VOZILA,drugo čitanje,P.Z. 20,
2,IZGLASANI,4,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O TROŠARINAMA,drugo čitanje,P.Z.E. 27,
2,IZGLASANI,6,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNI ZAKONA O IZVRŠAVANJU DRŽAVNOG PRORAČUNA REPUBLIKE HRVATSKE ZA 2016. GODINU,drugo čitanje,P.Z. 33,
2,IZGLASANI,8,KONAČNI PRIJEDLOG ZAKONA O IZVRŠAVANJU DRŽAVNOG PRORAČUNA REPUBLIKE HRVATSKE ZA 2017. GODINU,drugo čitanje,P.Z. 58.,
2,IZGLASANI,14,KONAČNI PRIJEDLOG ZAKONA O LOKALNIM POREZIMA,drugo čitanje,P.Z. 17,
2,IZGLASANI,12,KONAČNI PRIJEDLOG ZAKONA O POREZNOJ UPRAVI,drugo čitanje,P.Z. 22,
2,IZGLASANI,10,KONAČNI PRIJEDLOG ZAKONA O POREZU NA DOHODAK,drugo čitanje,P.Z. 23,
2,IZGLASANI,16,KONAČNI PRIJEDLOG ZAKONA O POREZU NA PROMET NEKRETNINA,drugo čitanje,P.Z. 16,
2,IZGLASANI,1,KONAČNI PRIJEDLOG ZAKONA O POTVRĐIVANJU PROTOKOLA UZ SJEVERNOATLANTSKI UGOVOR O PRISTUPANJU CRNE GORE,hitni postupak,P.Z. 31,
2,IZGLASANI,6,KONAČNI PRIJEDLOG ZAKONA O UPRAVNIM PRISTOJBAMA,drugo čitanje,P.Z.E. 29,
2,NERASPRAVLJENI,5,"POLUGODIŠNJA INFORMACIJA O FINANCIJSKOM STANJU, STUPNJU OSTVARENJA STABILNOSTI CIJENA I PROVEDBI MONETARNE POLITIKE ZA PRVO POLUGODIŠTE 2016.",,,Hrvatska narodna banka;
2,NERASPRAVLJENI,11,"POLUGODIŠNJA INFORMACIJA O FINANCIJSKOM STANJU, STUPNJU OSTVARENJA STABILNOSTI CIJENA I PROVEDBI MONETARNE POLITIKE ZA PRVO POLUGODIŠTE 2016.",,,Hrvatska narodna banka;
2,IZGLASANI,13,PRIJEDLOG DRŽAVNOG PRORAČUNA REPUBLIKE HRVATSKE ZA 2017. GODINU I PROJEKCIJE ZA 2018. I 2019. GODINU;,,,
2,IZGLASANI,2,PRIJEDLOG GODIŠNJEG IZVJEŠTAJA O IZVRŠENJU DRŽAVNOG PRORAČUNA REPUBLIKE HRVATSKE ZA 2015. GODINU I PRIJEDLOG GODIŠNJEG IZVJEŠTAJA O PRIMJENI FISKALNIH PRAVILA ZA 2015. GODINU;,,,
2,IZGLASANI,5,"PRIJEDLOG IZMJENA I DOPUNA DRŽAVNOG PRORAČUNA REPUBLIKE HRVATSKE ZA 2016. GODINU, I PROJEKCIJA ZA 2017. I 2018. GODINU;",,,
2,IZGLASANI,13,"PRIJEDLOG ODLUKE O IMENOVANJU PREDSJEDNIKA I OSAM ČLANOVA ODBORA DRŽAVNE NAGRADE ZA SPORT ""FRANJO BUČAR""",,,
2,IZGLASANI,8,PRIJEDLOG ODLUKE O IMENOVANJU ZAMJENIKA I ZAMJENICE PRAVOBRANITELJICE ZA OSOBE S INVALIDITETOM,,,pravobraniteljica za osobe s invaliditetom
2,IZGLASANI,12,PRIJEDLOG ODLUKE O RAZRJEŠENJU ZAMJENIKA PUČKE PRAVOBRANITELJICE,,,
2,IZGLASANI,8,"PRIJEDLOG ODLUKE O SUDJELOVANJU PRIPADNIKA ORUŽANIH SNAGA REPUBLIKE HRVATSKE U MISIJI POTPORE MIRU ""RESOLUTE SUPPORT"" U AFGANISTANU;",,,
2,IZGLASANI,9,PRIJEDLOG ODLUKE O SUDJELOVANJU PRIPADNIKA ORUŽANIH SNAGA REPUBLIKE HRVATSKE U OPERACIJAMA POTPORE MIRU UJEDINJENIH NARODA;,,,
2,IZGLASANI,11,"PRIJEDLOG ODLUKE O SUDJELOVANJU PRIPADNIKA ORUŽANIH SNAGA REPUBLIKE HRVATSKE U OPERACIJI POTPORE MIRU ""EU NAVFOR SOMALIJA – ATALANTA"";",,,
2,IZGLASANI,10,PRIJEDLOG ODLUKE O SUDJELOVANJU PRIPADNIKA ORUŽANIH SNAGA REPUBLIKE HRVATSKE U OPERACIJI POTPORE MIRU KFOR NA KOSOVU;,,,
2,IZGLASANI,7,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANICE SAVJETA JAVNE USTANOVE SPOMEN",,,
2,IZGLASANI,4,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA NADZORNOG ODBORA HRVATSKE BANKE ZA OBNOVU I RAZVITAK",,,
2,IZGLASANI,6,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU PREDSJEDNIKA I PRESTANKU MANDATA PREDSJEDNICE ODBORA “NAGRADE IVAN FILIPOVIĆ”",,,
2,IZGLASANI,8,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU ČLANA I PRESTANKU MANDATA ČLANA NADZORNOG ODBORA FINANCIJSKE AGENCIJE",,,
2,IZGLASANI,5,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU ČLANOVA SAVJETA ZA ROBNE ZALIHE",,,
2,IZGLASANI,9,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU TRIJU ČLANOVA OTOČNOG VIJEĆA",,,
2,IZGLASANI,1,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU ČLANOVA ODBORA ZA ZAKONODAVSTVO HRVATSKOGA SABORA",,,
2,IZGLASANI,10,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU ČLANA I IMENOVANJU ČLANICE IZASLANSTVA HRVATSKOGA SABORA U PARLAMENTARNOJ SKUPŠTINI VIJEĆA EUROPE",,,
